AppId,StartTime,EndTime,Id,Time,Duration,Revenue,Hours,Weekday
Dotyk.Application.PhotoShare,2018-02-08T19:04:15.9701869Z,2018-02-08T19:06:58.523Z,a3830128-be6b-4d1b-8abc-63753fe7d782,19.07,2.71,19.0,19,3
Dotyk.Application.PhotoShare,2018-02-08T19:26:17.6723897Z,2018-02-08T19:27:37.777Z,3a75c1c7-9816-4baf-a3b8-b822e9d714e6,19.43,1.34,45.0,19,3
Dotyk.Application.PhotoShare,2018-02-08T19:42:52.376799Z,2018-02-08T19:43:27.961Z,97e550bb-adbe-4973-9aaa-57a7a2bb8dc7,19.7,0.59,129.0,19,3
Dotyk.Application.PhotoShare,2018-02-08T20:44:05.0123111Z,2018-02-08T20:46:44.952Z,3ae82305-77d5-4f86-9c3e-3b98afbd6900,20.73,2.67,165.0,20,3
Dotyk.Application.PhotoShare,2018-02-08T21:15:44.6591817Z,2018-02-08T21:29:04.174Z,5f7869e1-4c6f-412f-b5aa-8256c7ba3268,21.25,13.33,165.0,21,3
Dotyk.Application.PhotoShare,2018-02-09T12:14:12.0395818Z,2018-02-09T12:14:17.462Z,61df1567-6838-4fee-887d-4ac66e6b2bce,12.23,0.09,19.0,12,4
Dotyk.Application.PhotoShare,2018-02-09T12:44:52.1456114Z,2018-02-09T12:47:17.881Z,9f7b115d-b023-4dda-9ef0-30c51a5156c5,12.73,2.43,110.0,12,4
Dotyk.Application.PhotoShare,2018-02-09T13:09:42.2611887Z,2018-02-09T13:10:01.138Z,16520cd0-7c23-41cf-9848-9899f4dbb30d,13.15,0.31,72.0,13,4
Dotyk.Application.PhotoShare,2018-02-09T13:41:38.1005513Z,2018-02-09T13:42:03.102Z,2ea92990-ad47-4cb8-ac2d-dfd40ad48867,13.68,0.42,72.0,13,4
Dotyk.Application.PhotoShare,2018-02-09T13:42:58.7750929Z,2018-02-09T13:43:10.402Z,196bf127-53eb-46c9-9fb3-9c3b6fc05b0e,13.7,0.19,48.0,13,4
Dotyk.Application.PhotoShare,2018-02-09T13:48:34.0516763Z,2018-02-09T13:49:25.464Z,3864b3ae-ddd7-483c-9461-63524883f197,13.8,0.86,115.0,13,4
Dotyk.Application.PhotoShare,2018-02-09T15:22:36.0186939Z,2018-02-09T15:22:48.134Z,35dc62d0-4516-46f9-94a3-a48c859e0571,15.37,0.2,19.0,15,4
Dotyk.Application.PhotoShare,2018-02-09T15:27:18.3924463Z,2018-02-09T15:27:23.261Z,253b8e2a-850d-4513-8bb3-48dec023fffc,15.45,0.08,109.0,15,4
Dotyk.Application.PhotoShare,2018-02-09T17:07:45.1037178Z,2018-02-09T17:08:29.108Z,cf87f7d0-37ca-4db6-9036-21a84b676378,17.12,0.73,65.0,17,4
